Entry	Entry name	Organism ID
B4K982	LST2_DROMO	7230
P82421	LTX2A_NEOGO	118888
Q9VIM5	ARPC2_DROME	7227
Q28YJ2	ASNA_DROPS	46245
Q9NIP6	CP2B_DROME	7227
P50693	COX2_CULQU	7176
Q964R1	CP6J1_BLAGE	6973
Q9V6D6	CP301_DROME	7227
Q9VL92	CP4E3_DROME	7227
B3A0D5	CORZ_HEMMO	253130
Q9VS79	CP4D8_DROME	7227
P51941	CYB_DROSU	7241
B4LM02	CTU1_DROVI	7244
B4NN33	CTU1_DROWI	7260
B4PAZ6	CTU2_DROYA	7245
Q9V629	CUFF_DROME	7227
P82120	CUO7_BLACR	6982
P19109	DDX17_DROME	7227
B3LXF2	DGKH_DROAN	7217
P98149	DIF_DROME	7227
Q9V3Y3	DFP_DROME	7227
B4GXC2	DCLK_DROPE	7234
Q9VQ57	DERL1_DROME	7227
P23023	DSX_DROME	7227
Q08893	E75_MANSE	7130
P85815	FAR1_RHOPR	13249
P41822	FRI_AEDAE	7159
O77438	FRIZ3_DROME	7227
B4HZE8	FOSL_DROSE	7238
Q9VKU7	GCP4_DROME	7227
P58956	G39AA_DROME	7227
P20478	GLNA2_DROME	7227
Q9W1B0	GEK_DROME	7227
Q9NFZ2	GBGE_CALVI	7373
P02221	GLB1_CHITH	7155
P81716	GPR_SCHGR	7010
Q9VJ83	GRND_DROME	7227
Q8SZ63	GOGA5_DROME	7227
Q9VSH2	GR66A_DROME	7227
Q9VTN0	GR68A_DROME	7227
Q8IN23	GR93B_DROME	7227
P59782	H2B_DROSI	7240
Q76FF3	H2B_DROTE	7243
Q29NT9	GNPI_DROPS	46245
P09082	GSB_DROME	7227
Q9N2M8	HDC_DROME	7227
O18598	GST1_BLAGE	6973
Q9VG98	GSTD2_DROME	7227
P84220	HTF_BLAGE	6973
Q95SP2	HRD1_DROME	7227
Q01777	HUNB_LOCMI	7004
B4G316	HTRA2_DROPE	7234
Q6U6J0	HYEP_BOMMO	7091
P29184	HP29_SARPE	7386
Q9VR07	INE_DROME	7227
P48598	IF4E_DROME	7227
B4PAR6	KAD2_DROYA	7245
Q26491	ITP_SCHGR	7010
Q7KVW5	KCNN_DROME	7227
B4J4Y2	KTU_DROGR	7222
P22465	ANX10_DROME	7227
Q9NHW7	AQP_AEDAE	7159
P14296	ARYA_MANSE	7130
B4IBX2	ARMET_DROSE	7238
Q9V564	COG6_DROME	7227
Q5W1L3	CORZ_DROVI	7244
Q04552	CP6B1_PAPPO	7146
Q9VJD3	COG5_DROME	7227
P67796	COX2_DROTO	7259
B4MYR2	CTU2_DROWI	7260
Q8WTD4	DEF_GLOMM	37546
P81160	DEJP_DROME	7227
P26802	DDX51_DROME	7227
P41964	DMYC_DROME	7227
A1ZAY1	DLISH_DROME	7227
Q9W4M8	DGT4_DROME	7227
P23465	DIUH_LOCMI	7004
B3N5N3	DRE2_DROER	7220
Q7M3M6	E74EF_DROVI	7244
Q24117	DYL1_DROME	7227
Q9W354	ERK7_DROME	7227
P13098	ESM8_DROME	7227
B0M3B4	FAR10_STRNA	1041429
B3A084	FAR4_LOBRE	253128
B3A0I4	FAR10_TYRGL	270861
Q9Y091	FL2D_DROME	7227
B4MR59	FBSP1_DROWI	7260
Q9W0P5	GALE_DROME	7227
P29244	GLBW_CHITP	7156
Q9VCK2	GILT3_DROME	7227
Q295Y7	GMPPB_DROPS	46245
Q8IA41	GLT11_DROME	7227
P0DSJ0	GTX3B_NEOIV	264722
P40278	H1E_CHITE	7153
P84049	H4_MYRRU	34708
P83103	HASP_DROME	7227
Q9VM21	GUDU_DROME	7227
P67804	GSTT1_DROMA	7226
B3LV44	HH_DROAN	7217
P85565	HTF_BLEDI	521524
Q9VG58	HSP74_DROME	7227
B4J672	KAD2_DROGR	7222
Q7KUD5	INSL5_DROME	7227
Q9W2Q7	IPPK_DROME	7227
Q9VPY0	INT14_DROME	7227
E0VVF6	ITPA_PEDHC	121224
B4JHB4	INT13_DROGR	7222
B4HI06	JUPIT_DROSE	7238
B4N8G6	JUPIT_DROWI	7260
Q17BU3	KIF1A_AEDAE	7159
P46824	KLC_DROME	7227
Q7PMS9	LIG_ANOGA	7165
B3M996	LIAS_DROAN	7217
B4M140	LST2_DROVI	7244
Q9VHR6	ATG13_DROME	7227
P98048	COX2_YPOMA	33466
Q964Q7	CP6D3_MUSDO	7370
Q9VRB3	CP6V1_DROME	7227
Q24210	CSKP_DROME	7227
Q27606	CP4E2_DROME	7227
P41046	CORTO_DROME	7227
Q9VF78	COG2_DROME	7227
P83404	DEFI_PHLDU	37738
Q7PZ25	DCTN2_ANOGA	7165
Q9VNV3	DDX1_DROME	7227
Q29CW2	DAN_DROPS	46245
Q9VDW3	DMDB_DROME	7227
Q297S2	DOHH_DROPS	46245
P81893	DHAPP_DROSI	7240
Q9VLK4	DIUX_DROME	7227
P84317	EF1A_HELAM	29058
P83102	DYRK3_DROME	7227
Q9V3D5	DYRK2_DROME	7227
Q16K15	EIF3I_AEDAE	7159
Q1HPW4	EIF3I_BOMMO	7091
B3MIY7	EIF3K_DROAN	7217
B3NH71	EIF3L_DROER	7220
Q7QGK4	EIF3K_ANOGA	7165
Q292F0	EIF3M_DROPS	46245
B4MY75	EIF3M_DROWI	7260
Q292U5	ESN_DROPS	46245
O01346	EGH_DROME	7227
E2ASG4	FAR_CAMFO	104421
P25932	ESCA_DROME	7227
O16172	EST5B_DROPE	7234
P81012	ESTA_SCHGA	13262
B3A070	FAR10_KARBI	253133
B0M3E7	FAR1_KARBO	253132
B3A065	FAR4_KARBI	253133
Q95RI5	FAXC_DROME	7227
B0M8U3	FAR4_KARBO	253132
B0M8U2	FAR3_KARBO	253132
P18523	FARP_MANSE	7130
P85458	FAR14_LUCCU	7375
B3A0C7	FAR9_HEMMO	253130
P41859	FAR4_CALVO	27454
B4MUQ2	FICD_DROWI	7260
Q26427	FIBL_GALME	7137
P18106	FER_DROME	7227
B4Q4M7	FICD_DROSI	7240
B4QLP9	FLOWR_DROSI	7240
B3P5D2	FOSL_DROER	7220
P40795	FOG_DROME	7227
P21330	GAGJ_DROME	7227
Q9NBX5	GAGXE_DROME	7227
Q9VQ36	FRITZ_DROME	7227
P83088	FUCTC_DROME	7227
Q07553	GCY3E_DROME	7227
Q9N658	GFI1_DROME	7227
Q9NFZ3	GBGE_DROME	7227
Q24570	GRIM_DROME	7227
P83294	GR64B_DROME	7227
Q29LT4	GSTCD_DROPS	46245
Q9VKJ0	HGD_DROME	7227
B4NJP3	HH_DROWI	7260
P82910	HSP70_DROME	7227
O16068	HSP83_DROPB	46244
P04809	HSP83_DROPS	46245
P98092	HMCT_BOMMO	7091
Q24008	INAD_DROME	7227
P20349	JANB_DROME	7227
Q9VB25	KL98A_DROME	7227
P13054	KNRL_DROME	7227
A1Z9E2	LIN54_DROME	7227
Q7JQW6	LIAS_DROME	7227
Q2LYK1	LIAS_DROPS	46245
P09355	LSP_APIME	7460
B3MGT3	AKTP2_DROAN	7217
P51552	ADH_ZAPTU	7297
P83969	ACT1_BACDO	27457
P86414	ALLTR_PERAM	6978
Q9VTU1	APG12_DROME	7227
A0A1W6EVN4	AMPU3_AMPCP	860918
B4I8G2	ANM7_DROSE	7238
Q9V4P1	ANLN_DROME	7227
Q8MMH3	ARMT1_PIMHY	135724
B3NA01	EAF_DROER	7220
B0WGM1	EFGM_CULQU	7176
P34021	ECR_DROME	7227
Q8MQI6	ELOF1_DROME	7227
Q9VN25	EIF3A_DROME	7227
Q17Q06	EIF3C_AEDAE	7159
B4LNA1	EIF3C_DROVI	7244
B5DJJ2	EIF3H_DROPS	46245
Q7YTB0	EPP_BOMMO	7091
Q292B6	EIF3K_DROPS	46245
Q9VQD6	ELBA2_DROME	7227
B4HHG8	EI3D2_DROSE	7238
B4LNQ8	EIF3K_DROVI	7244
B3MCZ5	EIF3M_DROAN	7217
B3NRC6	EIF3M_DROER	7220
P15858	EMS_APIME	7460
Q9U1H8	FACE2_DROME	7227
P41856	FAR1_CALVO	27454
B3EWK4	FAR8_DELRA	30064
B3A0E1	FAR3_AUSGA	253136
P41858	FAR3_CALVO	27454
H9IUR0	EXD1_BOMMO	7091
Q29CT2	EXD_DROPS	46245
Q9GNL3	FEND_DROME	7227
B4GBN7	FBSP1_DROPE	7234
B3MDR0	FBSP1_DROAN	7217
B4KEN8	GATC_DROMO	7230
P12549	GLB76_CHITH	7155
P83297	GR64F_DROME	7227
Q8IMN5	GR98D_DROME	7227
Q8IMZ5	GR94A_DROME	7227
Q8IPK4	GLT25_DROME	7227
P82417	GTX3D_NEOGO	118888
P02299	H3_DROME	7227
P20353	GNAI_DROME	7227
P84048	H4_ACRAS	57686
Q9V4C8	HCF_DROME	7227
P49010	HEXC_BOMMO	7091
Q24143	HR96_DROME	7227
P85591	HTF_DERIN	596121
Q8MZR5	HYEP2_CTEFE	7515
O46254	HUNB_SCAAL	7299
Q5D7H4	HUGAB_VESVU	7454
P27610	HMIN_BOMMO	7091
P22810	HMOC_DROME	7227
P40622	HMG1A_CHITE	7153
P09145	HMEN_DROVI	7244
Q05783	HMGD_DROME	7227
P35587	HYPA_HYPLI	7389
Q9VFS6	INT5_DROME	7227
Q8SZZ8	ICE2_DROME	7227
B4JPR2	INT3_DROGR	7222
Q9VPH0	INTU_DROME	7227
B4NZ70	IRS1_DROYA	7245
P20348	JANA_DROME	7227
P15500	JHBP_MANSE	7130
Q9V447	KRH2_DROME	7227
B4LIG6	KLHDB_DROVI	7244
Q5BLY5	ACPH1_APIME	7460
P32234	128UP_DROME	7227
P05623	A70A_DROME	7227
Q9XZ56	4EBP_DROME	7227
Q7PRH1	AKTIP_ANOGA	7165
Q24093	ABHD2_DROME	7227
P09370	ADH1_DROMO	7230
P22245	ADH_DRODI	7219
P28487	ADHR_DROYA	7245
Q24641	ADH_DROSI	7240
Q03384	ADH_DROSU	7241
P39413	AEF1_DROME	7227
Q25490	APLP_MANSE	7130
O76260	AMYR_DROTE	7243
O97069	ASSY_DROME	7227
Q9VHR8	DPP3_DROME	7227
B4HY41	EFGM_DROSE	7238
Q0IEK6	EPG5_AEDAE	7159
Q9VR17	ELBA1_DROME	7227
B4J4E7	EIF3J_DROGR	7222
P23241	ELAV_DROVI	7244
B4MIW0	EIF3K_DROWI	7260
B4KCL9	ENOPH_DROMO	7230
B4M5A7	EI3D2_DROVI	7244
B4JB43	EIF3I_DROGR	7222
B4I3X6	ENOPH_DROSE	7238
B4GR63	EIF3L_DROPE	7234
Q2M0S3	EIF3L_DROPS	46245
B4KT65	EIF3M_DROMO	7230
P10094	EST4_DROMO	7230
O16170	EST5B_DROMI	7229
Q960W6	FACR3_DROME	7227
B3A0A8	FAR10_AUSRA	253137
B3A0C8	FAR10_HEMMO	253130
Q9VNH6	EXOC4_DROME	7227
P41869	FARI_CALVO	27454
B0M3D2	FAR8_MANKU	1037657
P0C931	EUME_EUMRU	539890
P85466	FAR9_SARBU	7385
B0M3A9	FAR6_STRNA	1041429
P85469	FAR7_SARBU	7385
P11450	FCP3C_DROME	7227
Q04691	FBP1_DROME	7227
Q08605	GAGA_DROME	7227
B4JCX8	GATC_DROGR	7222
B5DK05	GATC_DROPS	46245
B4JYN3	FOSL_DROGR	7222
Q95V55	FOXO_DROME	7227
Q9U5V6	GDLO_DROME	7227
P32866	GPRK2_DROME	7227
Q95VP3	GOBP1_EPIPO	65032
P58960	GR39B_DROME	7227
Q7PYF4	GR24_ANOGA	7165
Q07134	H1O_CHITH	7155
P0DSJ2	GTX3D_NEOIV	264722
P02255	H1_DROME	7227
P84238	H3_CHITH	7155
P17268	H1_DROHY	7224
P40265	H13_GLYBA	33399
P46432	GSTT3_MUSDO	7370
Q24142	HR78_DROME	7227
Q24106	HID_DROME	7227
P62542	HTF2_CARMO	7022
Q28XT3	HOT_DROPS	46245
Q9GSU4	HSP72_DROSI	7240
B4QZU6	HTRA2_DROSI	7240
O46242	HUNB_DROIK	58311
O46250	HUNB_DROMU	7231
P85756	HTF_PSEFV	303916
P85764	HTF_PYCSU	36961
E0XKJ9	HUGA_TABYA	485572
Q9V3U0	HMLL_DROME	7227
O02491	HMEN_ANOGA	7165
Q9VHJ6	ICH_DROME	7227
Q9VGG6	IDLC_DROME	7227
P62924	IF5A_SPOEX	7107
B3N449	INT3_DROER	7220
P24350	IPOU_DROME	7227
Q16YB3	ITPA_AEDAE	7159
Q16QL3	COQ2_AEDAE	7159
B3P4M4	CRBN_DROER	7220
P67794	COX1_CHOPI	27542
B0FWC7	COX1_AEDAE	7159
Q24533	DICH_DROME	7227
Q7YU29	DMDE_DROME	7227
P28019	DYR_AEDAL	7160
Q27268	DX39B_DROME	7227
B2ZB98	DSK_DROSE	7238
Q177J8	EIF3K_AEDAE	7159
P13096	ESM5_DROME	7227
A4VCL2	FA20C_DROME	7227
P85471	FAR16_SARBU	7385
B3A086	FAR7_LOBRE	253128
Q9VFD5	FEM1A_DROME	7227
Q8I1F4	FBRL_DROER	7220
O61491	FLOT1_DROME	7227
Q9VSL7	FOI_DROME	7227
Q95T12	FLOWR_DROME	7227
B0XHW8	GATC1_CULQU	7176
B4KBF6	FOXO_DROMO	7230
P58957	G39AB_DROME	7227
Q00805	GIL_DROME	7227
P48596	GCH1_DROME	7227
Q94900	GLUCL_DROME	7227
P84051	H2A_DROME	7227
Q94999	GSTT2_ANOGA	7165
Q9VRH6	GUF1_DROME	7227
P46429	GST2_MANSE	7130
O77473	GST1B_ANOGA	7165
P67805	GSTT1_DROSI	7240
P22813	HSF_DROME	7227
Q8MZR6	HYEP1_CTEFE	7515
O46232	HUNB_DROAD	7261
P27609	HMEN_BOMMO	7091
P02836	HMEN_DROME	7227
P15857	HM17_APIME	7460
O97477	INO1_DROME	7227
B4JEF2	IHOG_DROGR	7222
Q290A8	KAD2_DROPS	46245
B0X5E3	KAD2_CULQU	7176
Q1HQK0	KAD2_AEDAE	7159
B4NIM7	INT13_DROWI	7260
B0XL39	ITPA_CULQU	7176
Q9VX31	INT2_DROME	7227
B4KBL1	JUPIT_DROMO	7230
B3MM49	KRR1_DROAN	7217
B4QLQ2	KLHDB_DROSI	7240
P91927	LETM1_DROME	7227
P32392	ARP3_DROME	7227
P98021	COX2_SIMVI	7192
Q9VSH4	CPSF6_DROME	7227
B0FWD1	COX3_AEDAE	7159
P17233	CRBL_VESAN	7449
Q9VYQ7	CP311_DROME	7227
O76906	CRM_DROME	7227
B4KCG1	CRBN_DROMO	7230
P45584	CU63_LOCMI	7004
P83992	CU16A_LOCMI	7004
Q24311	CUL1_DROME	7227
P27779	CUP7_DROME	7227
P85213	DEF1_GALME	7137
Q9VH89	DALMA_DROME	7227
Q01583	DGK1_DROME	7227
Q9Y140	DHRS7_DROME	7227
P41538	DIUH_PERAM	6978
C0HKT3	DIUX_AGRIP	56364
B4LIH0	FLOWR_DROVI	7244
B4PD01	FLOWR_DROYA	7245
Q16XV7	FBSP1_AEDAE	7159
Q9VUT6	GALT8_DROME	7227
Q29BT3	GATA_DROPS	46245
Q9V4W1	GLE1_DROME	7227
Q06003	GOLI_DROME	7227
Q9VJF2	GR36B_DROME	7227
Q03445	GLR1_DROME	7227
Q8MVS5	GLT35_DROME	7227
Q8I1N0	H2B_DROYA	7245
P40262	H1E_CHIPA	7151
C0HL67	H33B_DROME	7227
C0HL66	H33A_DROME	7227
Q29K06	GTPBA_DROPS	46245
P30108	GSTT1_DROYA	7245
Q29N92	HOOK_DROPS	46245
P81626	HTF_LOCMI	7004
Q25054	HOL2_HOLDI	33394
P29845	HSP7E_DROME	7227
P12258	HOBOT_DROME	7227
Q7PT10	HSP83_ANOGA	7165
Q8MX31	IDGF3_DROYA	7245
Q9VDQ0	INDY2_DROME	7227
Q9GV28	IDGFL_BOMMO	7091
D6WJ77	ICMT_TRICA	7070
Q9VT52	INSL3_DROME	7227
Q9XYN0	INX1_SCHAM	7009
P81907	ISP3_GALME	7137
Q9XTN2	IRS1_DROME	7227
Q9U6V7	JDP_BOMMO	7091
Q9W422	JOSL_DROME	7227
P56675	JHBP_PLAVG	30227
B4HIK1	KLHDB_DROSE	7238
O46199	A53E_DROME	7227
O46197	A29AB_DROME	7227
P10987	ACT1_DROME	7227
Q9VNZ8	ALS2_DROME	7227
P50635	APY_AEDAE	7159
Q5TRE7	ASNA_ANOGA	7165
B4K5R6	ARMET_DROMO	7230
P62154	CALM_LOCMI	7004
P14956	CECB_DROME	7227
P84223	CECC_DROOR	7233
P12024	CHAO_DROME	7227
Q8SX37	CDIPT_DROME	7227
P19538	CI_DROME	7227
P29878	COX2_SCHGR	7010
Q02910	CPN_DROME	7227
A0SPI1	CRBLH_VESMG	202807
Q09148	COOT_SARBU	7385
Q27593	CP6A8_DROME	7227
Q27594	CP6A9_DROME	7227
P82170	CU064_LOCMI	7004
P84030	CYC2_CERCA	7213
Q17027	DEFI_ANOGA	7165
Q28Y46	DCTN2_DROPS	46245
Q9VBW9	DANR_DROME	7227
O01352	DJ_DROME	7227
P07548	DFD_DROME	7227
A1Z9J4	DJ1A_DROME	7227
P84319	EF1A_HELAL	38051
B4MZ79	DRE2_DROWI	7260
Q24625	G6PD_DROSI	7240
Q9W594	GR02A_DROME	7227
P84181	GR22D_DROME	7227
P84250	H33_DROHY	7224
P84236	H3_DROHY	7224
Q76FD7	H2B_DROSE	7238
P83101	GSK3H_DROME	7227
P30107	GSTT1_DROTE	7243
Q7Q547	HOT_ANOGA	7165
P85597	HTF_DERAT	596120
P85585	HTF_DERER	303918
P85651	HTF_GYNLU	406578
P16353	HTF_HELZE	7113
P02518	HSP27_DROME	7227
P85752	HTF_PSEBJ	304880
P86357	IDGF_HELVI	7102
Q9NFT7	HXK2_DROME	7227
Q2PQM7	IDGF4_GLOMM	37546
Q9VVT2	INDY1_DROME	7227
Q9VEZ5	IKKB_DROME	7227
P11424	IMAP_DROFU	7221
B4IMI7	INT3_DROSE	7238
Q5EF78	ICA_APICA	88217
Q5BLY4	ICA_APIME	7460
Q9VT50	INSL1_DROME	7227
Q7JWD3	ASNA_DROME	7227
Q94545	ASH2_DROME	7227
P84344	ATP8_DROMA	7226
P50268	COX2_APIKO	7468
P34840	COX2_ANOGA	7165
P13527	CP6A1_MUSDO	7370
Q5W1L4	CORZ_DROER	7220
Q29N70	COG3_DROPS	46245
Q9VGC3	COG1_DROME	7227
Q9V558	CP4P1_DROME	7227
B4M686	CRBN_DROVI	7244
Q9VGB4	CP132_DROME	7227
Q8MKN0	COQ9_DROME	7227
P83994	CU18A_LOCMI	7004
P81225	CU21_LOCMI	7004
A0NEF7	CTU2_ANOGA	7165
B4JCV8	CTU2_DROGR	7222
B4H1F5	CUE_DROPE	7234
O02387	CU17_BOMMO	7091
Q9TXD9	CUF1_TENMO	7067
Q29FE9	CUE_DROPS	46245
Q27289	CTR1_ANOGA	7165
Q07886	DDX49_DROME	7227
P23128	DDX6_DROME	7227
P07713	DECA_DROME	7227
Q9VSF4	DHYS_DROME	7227
O18480	DLDH_MANSE	7130
P29522	EF1B2_BOMMO	7091
Q9VGP0	DTD_DROME	7227
Q9GSR1	DPOZ_DROME	7227
B0WQ75	DRE2_CULQU	7176
Q9VE09	GATA_DROME	7227
Q25537	G6PD_SARBU	7385
Q9VD44	GLD2A_DROME	7227
Q29NG1	GLYR1_DROPS	46245
Q5TNH5	GNPI_ANOGA	7165
P02516	HSP23_DROME	7227
O02192	HSP83_DROAV	47315
O62541	HUNB_DROYA	7245
Q9GQV7	HPEP_AEDAE	7159
P14773	HMDH_DROME	7227
Q9W303	IDGF4_DROME	7227
P82705	IM04_DROME	7227
P16911	KAPC2_DROME	7227
P81905	ISP1_GALME	7137
P29993	ITPR_DROME	7227
Q9I7K0	JUPIT_DROME	7227
Q292R5	KEN_DROPS	46245
B0X0K1	KEN2_CULQU	7176
A1ZA92	NOL9_DROME	7227
Q9W436	NEP_DROME	7227
B3A076	NEMS_KARBI	253133
Q9VGP2	NINAG_DROME	7227
B3NYF7	NFU1_DROER	7220
Q9W376	NEUFC_DROME	7227
A8Y9I2	NINAB_GALME	7137
Q8IMM9	NENYA_DROME	7227
Q26240	NOS_RHOPR	13249
Q9VXA0	NPRL2_DROME	7227
C0HKY1	NPLP1_AGRIP	56364
O63623	NU1M_DALCH	74059
P50659	NU1M_SIMVI	7192
B3M9R3	NUBP2_DROAN	7217
Q9VMA0	NSE1_DROME	7227
Q26495	OPS2_SCHGR	7010
Q9VYZ1	OR10A_DROME	7227
Q9W0V1	PDPK1_DROME	7227
P18490	PCX_DROME	7227
A9LKF6	PBGP9_SOLMC	176595
B4NE56	PESC_DROWI	7260
Q8ITC9	PK1R_DROME	7227
O17450	PE48_CHRBE	69364
P01372	PPS1_DROFU	7221
Q3ZPT5	PPO1_SPOLT	69820
P85755	PPK5_PSEFV	303916
P84358	PPK4_PERBR	36976
P85781	PPK5_SUPLO	83902
P48462	PP1B_DROME	7227
P52168	PNR_DROME	7227
Q04499	PROD_DROME	7227
B4KYX8	PLK4_DROMO	7230
Q9GV36	PRSN_PIEBR	7116
P85632	PVK1_EURFL	303877
Q7Q727	QTRT2_ANOGA	7165
B5A5T4	QVR_DROME	7227
B4KR21	QVR_DROMO	7230
P86657	PVK1_HOPMA	765347
P85552	PVK2_BLAGE	6973
P84424	PVK22_PERAU	36975
P85735	PVK2_PILDU	521525
P85615	PVK2_EUBDI	424761
P86670	PVK1_SPHVI	267111
P85636	PVK2_GROGR	521511
P85729	PVK3_PERSR	348760
A8CAG3	RL17_PHLPP	29031
Q9VJY6	RL24_DROME	7227
P84313	RL32_DROMD	30013
Q5MGL3	RL38_LONON	304329
Q6XIM7	RL38_DROYA	7245
P10181	ROUGH_DROME	7227
A8DYY5	RPAP2_DROME	7227
Q9VEA5	RPB4_DROME	7227
Q6PUF8	RS21_BOMMO	7091
Q8WTC1	RT15_DROME	7227
C0HK99	SC1B_DROME	7227
Q9VMU8	SENJU_DROME	7227
P86905	SNMP1_APIME	7460
Q9U3U2	SNMP1_BOMMO	7091
Q298L4	SPAST_DROPS	46245
P85619	SK1_EUBDI	424761
Q9VT70	NDE1_DROME	7227
B6DT16	ORCK_RHOPR	13249
Q7K2Y9	NTAQ1_DROME	7227
Q9V9I2	OR42A_DROME	7227
Q9W2U9	OR9A_DROME	7227
Q29FC9	OTU1_DROPS	46245
P0DSI2	PA1_DINQU	609295
Q95RR8	PAN3_DROME	7227
P11159	PBAN_HELZE	7113
Q7KF17	PBGP9_SOLAU	176591
A0A0M3KKW3	PA1_VESBA	7444
O97400	PGLR_PHACE	80249
Q03296	PER_DRORO	7257
Q04535	PER_DROMS	7269
P29523	PPB_BOMMO	7091
Q9V3G3	PPIE_DROME	7227
B3A072	PPK1_KARBI	253133
P84364	PPK6_DEREJ	303919
P82692	PPK2_PERAM	6978
P17502	PRT_ANTGR	7044
B3P321	PURA_DROER	7220
Q9VPK7	PUS10_DROME	7227
B4GP48	PTER_DROPE	7234
B4HKF2	PTER_DROSE	7238
P35820	PSC_DROME	7227
E1JIT7	PSD_DROME	7227
B4KPU0	PTK7_DROMO	7230
P00967	PUR2_DROME	7227
Q7Q6B5	PYM_ANOGA	7165
P85713	PVK1_PERFU	36977
P86671	PVK2_SPHVI	267111
P86674	PVK2_TAUSI	765348
B4HKC7	RAS1_DROSE	7238
P04388	RAS2_DROME	7227
Q56FG6	RL5_LYSTE	77504
P08570	RLA1_DROME	7227
Q9NB51	RS29_CULQU	7176
P29504	RS27A_MANSE	7130
B4KIE3	RS21_DROMO	7230
A2I3Z2	RSSA_MACHI	177089
B4I9F6	RSSA_DROSE	7238
P39770	SALM_DROME	7227
Q29EY2	S35B3_DROPS	46245
B4N4E1	SG112_DROWI	7260
B4P2P8	SDF2A_DROYA	7245
P05709	SIM_DROME	7227
Q9VN13	SFXN1_DROME	7227
P52172	SRP_DROME	7227
Q9W420	SPT6H_DROME	7227
P40656	SOX14_DROME	7227
Q9VEK6	SUR8_DROME	7227
A1ZAG4	PAR16_DROME	7227
B4PSS5	PDE6_DROYA	7245
O96690	PDF_DROME	7227
Q9VJ07	PHLPP_DROME	7227
B4M7S0	PGAM5_DROVI	7244
Q03297	PER_DROWI	7260
Q25206	PER_DROPI	7235
P84414	PPK4_DERER	303918
B3A0E9	PPK1_AUSGA	253136
B3A079	PPK4_LOBRE	253128
E2AFK9	PPK_CAMFO	104421
P84371	PPK6_PSEFO	303879
B0M3B9	PPK3_STRNA	1041429
P85828	PROH3_APIME	7460
P16620	PTP69_DROME	7227
P17219	PTTH_BOMMO	7091
B3A0F5	PVK1_PRAMA	409170
B3EWL4	PVK2_DELRA	30064
P85778	PVK1_SUPLO	83902
B4LQ44	QVR_DROVI	7244
P83928	PVK2_BLACR	6982
B4GS98	RAD54_DROPE	7234
B4MX21	RAD54_DROWI	7260
B3M185	RAS1_DROAN	7217
Q4GXH5	RL17_CARGR	118799
Q9W3W8	RL17_DROME	7227
Q94460	RL32_DROAC	51166
Q9VXX8	RL371_DROME	7227
Q9VJZ7	RRP1L_DROME	7227
B4N002	RS21_DROWI	7260
B0X6V0	RSSA_CULQU	7176
E0VI98	RU1C_PEDHC	121224
Q9V668	S61G1_DROME	7227
B4J1U5	SG112_DROGR	7222
B4GZZ4	SGF11_DROPE	7234
B0X4H5	SNMP1_CULQU	7176
Q27022	SP23_TENMO	7067
Q64EW0	SPC25_DROEU	29029
P85560	SK1_BLAOR	6976
B3M383	SPNE_DROAN	7217
Q177H0	NCBP2_AEDAE	7159
Q9W1A2	NAA35_DROME	7227
P33511	NU4M_ANOQU	7166
Q6NN40	NTM1_DROME	7227
Q9GYU8	NUP88_DROME	7227
Q27377	OB10_DROME	7227
Q26421	OLF9_APILI	7469
Q9V3H8	NXT1_DROME	7227
Q9V589	OR45B_DROME	7227
Q9VUK5	OR71A_DROME	7227
P51940	NU3M_DROSU	7241
Q8T113	P27K_BOMMO	7091
P0DMB7	PA12A_VESVE	202808
P10383	OTU_DROME	7227
Q06478	PA11_DOLMA	7441
P34178	PBP_ORGPS	33414
Q7K0P4	PGAP3_DROME	7227
Q9V7S5	PICO_DROME	7227
B4JMM7	PGAM5_DROGR	7222
P82697	PH4_PERAM	6978
Q25478	PER_MANSE	7130
P91698	PER_DROPV	46795
Q9U6L5	PEB1_DROME	7227
P48461	PP11_DROME	7227
P82619	PPK4_PERAM	6978
P84409	PPK4_PERAU	36975
P85708	PPK5_PERBB	521515
B3A060	PPK4_KARBI	253133
Q86LG1	PPK28_DROME	7227
P85733	PPK5_PERVR	344690
P84356	PPK_SARBU	7385
O97366	PPAF1_HOLDI	33394
Q9V3P0	PRDX1_DROME	7227
P85587	PVK1_DERIN	596121
P16340	PUR2_DROPS	46245
Q9V9W8	PYGO_DROME	7227
P85687	PVK1_PANSB	521518
P85649	PVK3_GYNLU	406578
P85648	PVK2_GYNLU	406578
Q8MUR4	RL13A_CHOPR	106495
Q9VE04	RM55_DROME	7227
Q9VWG3	RS10B_DROME	7227
P13008	RS26_DROME	7227
Q962Q6	RS24_SPOFR	7108
P55935	RS9_DROME	7227
Q5UAP0	RS4_BOMMO	7091
B4PY37	RSSA_DROYA	7245
Q9VCR6	SAV_DROME	7227
Q9VCC3	RT24_DROME	7227
P10735	RT12_DROME	7227
Q5LJZ2	SET1_DROME	7227
B4PS83	SCC4_DROYA	7245
Q9VF26	SPNE_DROME	7227
Q9VSS2	SRP68_DROME	7227
Q9NJG9	SUZ12_DROME	7227
Q295U7	NOL6_DROPS	46245
Q9VFS2	NINAB_DROME	7227
B5DUH6	NO66_DROPS	46245
Q9VUB4	NPRL3_DROME	7227
B3EWM9	NPLP1_DELRA	30064
B4Q7F5	NUBP1_DROSI	7240
Q31696	NU5M_ANOQN	34691
E2BJ30	ORCO_HARSA	610380
